amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
33,N/A,N/A,N/A,521,554,N/A,53,6
9,N/A,N/A,N/A,512,521,N/A,59,0
7,N/A,N/A,N/A,505,512,N/A,62,3
11,N/A,N/A,N/A,494,505,N/A,67,2
44,N/A,N/A,N/A,450,494,N/A,70,5
41,N/A,N/A,N/A,409,450,N/A,76,5
11,N/A,N/A,N/A,398,409,N/A,79,2
6,N/A,N/A,N/A,392,398,N/A,84,1
35,N/A,N/A,N/A,357,392,N/A,89,6
7,N/A,N/A,N/A,350,357,N/A,92,3
11,N/A,N/A,N/A,339,350,N/A,98,3
7,N/A,N/A,N/A,332,339,N/A,103,2
9,N/A,N/A,N/A,323,332,N/A,109,2
48,N/A,N/A,N/A,275,323,N/A,113,6
9,N/A,N/A,N/A,266,275,N/A,116,3
9,N/A,N/A,N/A,257,266,N/A,120,1
26,N/A,N/A,N/A,231,257,N/A,125,6
8,N/A,N/A,N/A,223,231,N/A,131,0
42,N/A,N/A,N/A,181,223,N/A,136,5
24,N/A,N/A,N/A,624,648,N/A,5,4
17,N/A,N/A,N/A,607,624,N/A,11,4
8,N/A,N/A,N/A,599,607,N/A,15,2
9,N/A,N/A,N/A,590,599,N/A,20,1
8,N/A,N/A,N/A,582,590,N/A,26,1
23,N/A,N/A,N/A,559,582,N/A,29,4
11,N/A,N/A,N/A,548,559,N/A,34,3
10,N/A,N/A,N/A,538,548,N/A,40,3
11,N/A,N/A,N/A,527,538,N/A,46,3
7,N/A,N/A,N/A,520,527,N/A,50,1
45,N/A,N/A,N/A,475,520,N/A,55,6
8,N/A,N/A,N/A,467,475,N/A,61,0
28,N/A,N/A,N/A,439,467,N/A,67,6
7,N/A,N/A,N/A,432,439,N/A,70,3
28,N/A,N/A,N/A,404,432,N/A,73,6
42,N/A,N/A,N/A,362,404,N/A,78,5
46,N/A,N/A,N/A,316,362,N/A,84,5
7,N/A,N/A,N/A,309,316,N/A,87,2
7,N/A,N/A,N/A,302,309,N/A,93,2
47,N/A,N/A,N/A,255,302,N/A,97,6
8,N/A,N/A,N/A,247,255,N/A,103,0
23,N/A,N/A,N/A,224,247,N/A,107,4
11,N/A,N/A,N/A,213,224,N/A,112,3
11,N/A,N/A,N/A,202,213,N/A,117,2
5,N/A,N/A,N/A,197,202,N/A,122,1
25,N/A,N/A,N/A,172,197,N/A,126,5
11,N/A,N/A,N/A,161,172,N/A,129,2
38,N/A,N/A,N/A,123,161,N/A,133,6
12,N/A,N/A,N/A,111,123,N/A,137,4
11,N/A,N/A,N/A,100,111,N/A,141,2
27,N/A,N/A,N/A,430,457,N/A,3,5
9,N/A,N/A,N/A,421,430,N/A,6,2
7,N/A,N/A,N/A,414,421,N/A,12,2
7,N/A,N/A,N/A,407,414,N/A,18,2
8,N/A,N/A,N/A,399,407,N/A,23,1
29,N/A,N/A,N/A,370,399,N/A,28,6
6,N/A,N/A,N/A,364,370,N/A,34,0
12,N/A,N/A,N/A,352,364,N/A,38,4
5,N/A,N/A,N/A,347,352,N/A,41,1
37,N/A,N/A,N/A,310,347,N/A,45,5
7,N/A,N/A,N/A,303,310,N/A,48,2
42,N/A,N/A,N/A,261,303,N/A,52,6
15,N/A,N/A,N/A,246,261,N/A,56,4
16,N/A,N/A,N/A,230,246,N/A,62,4
7,N/A,N/A,N/A,223,230,N/A,65,1
36,N/A,N/A,N/A,187,223,N/A,70,6
37,N/A,N/A,N/A,150,187,N/A,75,5
10,N/A,N/A,N/A,140,150,N/A,78,2
6,N/A,N/A,N/A,134,140,N/A,83,1
9,N/A,N/A,N/A,125,134,N/A,89,1
28,N/A,N/A,N/A,97,125,N/A,93,5
42,N/A,N/A,N/A,55,97,N/A,99,5
7,N/A,N/A,N/A,48,55,N/A,102,2
40,N/A,N/A,N/A,8,48,N/A,105,5
9,N/A,N/A,N/A,-1,8,N/A,109,3
9,N/A,N/A,N/A,452,461,N/A,6,3
10,N/A,N/A,N/A,442,452,N/A,12,3
9,N/A,N/A,N/A,433,442,N/A,17,2
31,N/A,N/A,N/A,402,433,N/A,21,6
23,N/A,N/A,N/A,379,402,N/A,25,4
13,N/A,N/A,N/A,366,379,N/A,31,4
6,N/A,N/A,N/A,360,366,N/A,34,1
36,N/A,N/A,N/A,324,360,N/A,39,6
9,N/A,N/A,N/A,315,324,N/A,42,3
9,N/A,N/A,N/A,306,315,N/A,46,1
7,N/A,N/A,N/A,299,306,N/A,52,1
28,N/A,N/A,N/A,271,299,N/A,56,5
29,N/A,N/A,N/A,242,271,N/A,61,4
8,N/A,N/A,N/A,234,242,N/A,64,1
22,N/A,N/A,N/A,212,234,N/A,67,4
12,N/A,N/A,N/A,200,212,N/A,73,4
15,N/A,N/A,N/A,185,200,N/A,79,4
7,N/A,N/A,N/A,178,185,N/A,82,1
29,N/A,N/A,N/A,149,178,N/A,87,6
19,N/A,N/A,N/A,130,149,N/A,91,4
11,N/A,N/A,N/A,119,130,N/A,95,2
30,N/A,N/A,N/A,89,119,N/A,98,5
47,N/A,N/A,N/A,42,89,N/A,104,5
7,N/A,N/A,N/A,35,42,N/A,108,3
33,N/A,N/A,N/A,2,35,N/A,111,6
9,N/A,N/A,N/A,-7,2,N/A,114,3
8,N/A,N/A,N/A,1719,1727,N/A,6,3
10,N/A,N/A,N/A,1709,1719,N/A,12,3
10,N/A,N/A,N/A,1699,1709,N/A,18,3
28,N/A,N/A,N/A,1671,1699,N/A,21,6
8,N/A,N/A,N/A,1663,1671,N/A,24,3
8,N/A,N/A,N/A,1655,1663,N/A,29,2
8,N/A,N/A,N/A,1647,1655,N/A,34,1
21,N/A,N/A,N/A,1626,1647,N/A,37,4
7,N/A,N/A,N/A,1619,1626,N/A,40,1
29,N/A,N/A,N/A,1590,1619,N/A,43,4
7,N/A,N/A,N/A,1583,1590,N/A,46,1
49,N/A,N/A,N/A,1534,1583,N/A,51,6
6,N/A,N/A,N/A,1528,1534,N/A,57,0
26,N/A,N/A,N/A,1502,1528,N/A,61,4
5,N/A,N/A,N/A,1497,1502,N/A,64,1
44,N/A,N/A,N/A,1453,1497,N/A,68,5
28,N/A,N/A,N/A,1425,1453,N/A,73,4
9,N/A,N/A,N/A,1416,1425,N/A,77,2
9,N/A,N/A,N/A,1407,1416,N/A,83,2
11,N/A,N/A,N/A,1396,1407,N/A,89,2
32,N/A,N/A,N/A,1364,1396,N/A,93,6
9,N/A,N/A,N/A,1355,1364,N/A,96,3
29,N/A,N/A,N/A,1326,1355,N/A,99,6
9,N/A,N/A,N/A,1317,1326,N/A,105,0
25,N/A,N/A,N/A,1292,1317,N/A,111,6
13,N/A,N/A,N/A,1279,1292,N/A,115,4
9,N/A,N/A,N/A,1270,1279,N/A,120,3
10,N/A,N/A,N/A,1260,1270,N/A,126,3
6,N/A,N/A,N/A,1254,1260,N/A,130,1
5,N/A,N/A,N/A,1249,1254,N/A,136,1
16,N/A,N/A,N/A,721,737,N/A,4,4
9,N/A,N/A,N/A,712,721,N/A,9,3
25,N/A,N/A,N/A,687,712,N/A,12,6
5,N/A,N/A,N/A,682,687,N/A,18,0
31,N/A,N/A,N/A,651,682,N/A,23,5
23,N/A,N/A,N/A,628,651,N/A,28,4
10,N/A,N/A,N/A,618,628,N/A,33,3
10,N/A,N/A,N/A,608,618,N/A,39,3
40,N/A,N/A,N/A,568,608,N/A,42,6
27,N/A,N/A,N/A,541,568,N/A,46,4
5,N/A,N/A,N/A,536,541,N/A,49,1
29,N/A,N/A,N/A,507,536,N/A,53,5
8,N/A,N/A,N/A,499,507,N/A,57,3
8,N/A,N/A,N/A,491,499,N/A,61,1
6,N/A,N/A,N/A,485,491,N/A,67,1
13,N/A,N/A,N/A,472,485,N/A,70,4
11,N/A,N/A,N/A,461,472,N/A,75,3
29,N/A,N/A,N/A,432,461,N/A,78,6
21,N/A,N/A,N/A,411,432,N/A,82,4
19,N/A,N/A,N/A,392,411,N/A,88,4
7,N/A,N/A,N/A,385,392,N/A,93,3
28,N/A,N/A,N/A,357,385,N/A,96,6
25,N/A,N/A,N/A,332,357,N/A,100,4
10,N/A,N/A,N/A,322,332,N/A,104,2
11,N/A,N/A,N/A,311,322,N/A,110,2
40,N/A,N/A,N/A,271,311,N/A,113,5
29,N/A,N/A,N/A,242,271,N/A,118,4
7,N/A,N/A,N/A,235,242,N/A,123,3
34,N/A,N/A,N/A,201,235,N/A,126,6
29,N/A,N/A,N/A,172,201,N/A,130,4
38,N/A,N/A,N/A,1655,1693,N/A,4,5
7,N/A,N/A,N/A,1648,1655,N/A,7,2
35,N/A,N/A,N/A,1613,1648,N/A,10,5
13,N/A,N/A,N/A,1600,1613,N/A,15,4
7,N/A,N/A,N/A,1593,1600,N/A,19,2
6,N/A,N/A,N/A,1587,1593,N/A,24,1
6,N/A,N/A,N/A,1581,1587,N/A,30,1
26,N/A,N/A,N/A,1555,1581,N/A,34,5
7,N/A,N/A,N/A,1548,1555,N/A,37,2
30,N/A,N/A,N/A,1518,1548,N/A,40,5
11,N/A,N/A,N/A,1507,1518,N/A,44,3
7,N/A,N/A,N/A,1500,1507,N/A,48,1
27,N/A,N/A,N/A,1473,1500,N/A,51,4
14,N/A,N/A,N/A,1459,1473,N/A,57,4
18,N/A,N/A,N/A,1441,1459,N/A,63,4
9,N/A,N/A,N/A,1432,1441,N/A,68,3
11,N/A,N/A,N/A,1421,1432,N/A,73,2
11,N/A,N/A,N/A,1410,1421,N/A,79,2
43,N/A,N/A,N/A,1367,1410,N/A,82,5
25,N/A,N/A,N/A,1342,1367,N/A,88,5
27,N/A,N/A,N/A,1315,1342,N/A,94,5
13,N/A,N/A,N/A,1302,1315,N/A,99,4
28,N/A,N/A,N/A,1274,1302,N/A,105,4
25,N/A,N/A,N/A,1249,1274,N/A,111,4
23,N/A,N/A,N/A,1226,1249,N/A,117,4
11,N/A,N/A,N/A,1215,1226,N/A,121,2
11,N/A,N/A,N/A,1204,1215,N/A,127,2
45,N/A,N/A,N/A,1159,1204,N/A,131,6
46,N/A,N/A,N/A,1113,1159,N/A,136,5
7,N/A,N/A,N/A,1106,1113,N/A,139,2
42,N/A,N/A,N/A,563,605,N/A,3,6
10,N/A,N/A,N/A,553,563,N/A,6,3
9,N/A,N/A,N/A,544,553,N/A,12,3
10,N/A,N/A,N/A,534,544,N/A,18,3
8,N/A,N/A,N/A,526,534,N/A,23,2
7,N/A,N/A,N/A,519,526,N/A,28,1
11,N/A,N/A,N/A,508,519,N/A,31,4
17,N/A,N/A,N/A,491,508,N/A,37,4
8,N/A,N/A,N/A,483,491,N/A,41,2
8,N/A,N/A,N/A,475,483,N/A,47,2
45,N/A,N/A,N/A,430,475,N/A,50,5
48,N/A,N/A,N/A,382,430,N/A,56,5
13,N/A,N/A,N/A,369,382,N/A,61,4
9,N/A,N/A,N/A,360,369,N/A,64,1
39,N/A,N/A,N/A,321,360,N/A,68,5
9,N/A,N/A,N/A,312,321,N/A,72,3
5,N/A,N/A,N/A,307,312,N/A,76,1
39,N/A,N/A,N/A,268,307,N/A,80,5
11,N/A,N/A,N/A,257,268,N/A,84,3
33,N/A,N/A,N/A,224,257,N/A,87,6
5,N/A,N/A,N/A,219,224,N/A,93,0
36,N/A,N/A,N/A,183,219,N/A,98,5
9,N/A,N/A,N/A,174,183,N/A,102,3
7,N/A,N/A,N/A,167,174,N/A,107,2
40,N/A,N/A,N/A,127,167,N/A,110,5
8,N/A,N/A,N/A,119,127,N/A,114,3
9,N/A,N/A,N/A,110,119,N/A,119,2
48,N/A,N/A,N/A,62,110,N/A,122,5
8,N/A,N/A,N/A,54,62,N/A,125,2
30,N/A,N/A,N/A,24,54,N/A,128,5
6,N/A,N/A,N/A,1723,1729,N/A,6,1
6,N/A,N/A,N/A,1717,1723,N/A,12,1
18,N/A,N/A,N/A,1699,1717,N/A,15,4
5,N/A,N/A,N/A,1694,1699,N/A,18,1
28,N/A,N/A,N/A,1666,1694,N/A,23,6
8,N/A,N/A,N/A,1658,1666,N/A,26,3
5,N/A,N/A,N/A,1653,1658,N/A,30,1
7,N/A,N/A,N/A,1646,1653,N/A,36,1
12,N/A,N/A,N/A,1634,1646,N/A,39,4
8,N/A,N/A,N/A,1626,1634,N/A,44,3
39,N/A,N/A,N/A,1587,1626,N/A,47,6
10,N/A,N/A,N/A,1577,1587,N/A,50,3
11,N/A,N/A,N/A,1566,1577,N/A,55,2
11,N/A,N/A,N/A,1555,1566,N/A,61,2
10,N/A,N/A,N/A,1545,1555,N/A,67,2
10,N/A,N/A,N/A,1535,1545,N/A,73,2
5,N/A,N/A,N/A,1530,1535,N/A,78,1
5,N/A,N/A,N/A,1525,1530,N/A,84,1
27,N/A,N/A,N/A,1498,1525,N/A,89,6
7,N/A,N/A,N/A,1491,1498,N/A,95,0
19,N/A,N/A,N/A,1472,1491,N/A,99,4
7,N/A,N/A,N/A,1465,1472,N/A,104,3
6,N/A,N/A,N/A,1459,1465,N/A,108,1
49,N/A,N/A,N/A,1410,1459,N/A,113,6
6,N/A,N/A,N/A,1404,1410,N/A,119,0
44,N/A,N/A,N/A,1360,1404,N/A,125,6
30,N/A,N/A,N/A,1330,1360,N/A,130,5
7,N/A,N/A,N/A,1323,1330,N/A,133,2
34,N/A,N/A,N/A,1289,1323,N/A,136,5
10,N/A,N/A,N/A,1279,1289,N/A,140,3
24,N/A,N/A,N/A,905,929,N/A,3,4
8,N/A,N/A,N/A,897,905,N/A,6,1
46,N/A,N/A,N/A,851,897,N/A,11,6
27,N/A,N/A,N/A,824,851,N/A,15,4
10,N/A,N/A,N/A,814,824,N/A,20,3
7,N/A,N/A,N/A,807,814,N/A,26,3
8,N/A,N/A,N/A,799,807,N/A,30,1
26,N/A,N/A,N/A,773,799,N/A,33,4
20,N/A,N/A,N/A,753,773,N/A,39,4
8,N/A,N/A,N/A,745,753,N/A,42,1
8,N/A,N/A,N/A,737,745,N/A,48,1
29,N/A,N/A,N/A,708,737,N/A,51,4
9,N/A,N/A,N/A,699,708,N/A,54,1
5,N/A,N/A,N/A,694,699,N/A,60,1
30,N/A,N/A,N/A,664,694,N/A,65,6
8,N/A,N/A,N/A,656,664,N/A,71,0
28,N/A,N/A,N/A,628,656,N/A,75,4
7,N/A,N/A,N/A,621,628,N/A,80,3
5,N/A,N/A,N/A,616,621,N/A,84,1
6,N/A,N/A,N/A,610,616,N/A,90,1
13,N/A,N/A,N/A,597,610,N/A,93,4
5,N/A,N/A,N/A,592,597,N/A,96,1
41,N/A,N/A,N/A,551,592,N/A,100,5
9,N/A,N/A,N/A,542,551,N/A,104,3
7,N/A,N/A,N/A,535,542,N/A,109,2
43,N/A,N/A,N/A,492,535,N/A,113,6
33,N/A,N/A,N/A,459,492,N/A,118,5
11,N/A,N/A,N/A,448,459,N/A,121,2
9,N/A,N/A,N/A,439,448,N/A,126,1
5,N/A,N/A,N/A,434,439,N/A,132,1
8,N/A,N/A,N/A,1882,1890,N/A,5,1
8,N/A,N/A,N/A,1874,1882,N/A,11,1
8,N/A,N/A,N/A,1866,1874,N/A,17,1
19,N/A,N/A,N/A,1847,1866,N/A,20,4
9,N/A,N/A,N/A,1838,1847,N/A,24,2
8,N/A,N/A,N/A,1830,1838,N/A,30,2
33,N/A,N/A,N/A,1797,1830,N/A,34,6
7,N/A,N/A,N/A,1790,1797,N/A,37,3
5,N/A,N/A,N/A,1785,1790,N/A,41,1
25,N/A,N/A,N/A,1760,1785,N/A,44,4
7,N/A,N/A,N/A,1753,1760,N/A,48,2
8,N/A,N/A,N/A,1745,1753,N/A,53,1
42,N/A,N/A,N/A,1703,1745,N/A,57,5
28,N/A,N/A,N/A,1675,1703,N/A,63,5
9,N/A,N/A,N/A,1666,1675,N/A,67,3
11,N/A,N/A,N/A,1655,1666,N/A,73,3
42,N/A,N/A,N/A,1613,1655,N/A,76,6
14,N/A,N/A,N/A,1599,1613,N/A,80,4
9,N/A,N/A,N/A,1590,1599,N/A,84,2
39,N/A,N/A,N/A,1551,1590,N/A,87,5
8,N/A,N/A,N/A,1543,1551,N/A,91,3
9,N/A,N/A,N/A,1534,1543,N/A,96,2
7,N/A,N/A,N/A,1527,1534,N/A,101,1
45,N/A,N/A,N/A,1482,1527,N/A,105,5
11,N/A,N/A,N/A,1471,1482,N/A,108,2
9,N/A,N/A,N/A,1462,1471,N/A,113,1
46,N/A,N/A,N/A,1416,1462,N/A,117,5
11,N/A,N/A,N/A,1405,1416,N/A,121,3
7,N/A,N/A,N/A,1398,1405,N/A,126,2
5,N/A,N/A,N/A,1393,1398,N/A,131,1
8,N/A,N/A,N/A,1258,1266,N/A,6,1
5,N/A,N/A,N/A,1253,1258,N/A,12,1
37,N/A,N/A,N/A,1216,1253,N/A,16,5
13,N/A,N/A,N/A,1203,1216,N/A,21,4
8,N/A,N/A,N/A,1195,1203,N/A,26,3
10,N/A,N/A,N/A,1185,1195,N/A,31,2
11,N/A,N/A,N/A,1174,1185,N/A,37,2
26,N/A,N/A,N/A,1148,1174,N/A,41,6
36,N/A,N/A,N/A,1112,1148,N/A,46,5
28,N/A,N/A,N/A,1084,1112,N/A,51,4
6,N/A,N/A,N/A,1078,1084,N/A,54,1
36,N/A,N/A,N/A,1042,1078,N/A,59,6
8,N/A,N/A,N/A,1034,1042,N/A,62,3
10,N/A,N/A,N/A,1024,1034,N/A,67,2
10,N/A,N/A,N/A,1014,1024,N/A,73,2
34,N/A,N/A,N/A,980,1014,N/A,77,6
8,N/A,N/A,N/A,972,980,N/A,80,3
9,N/A,N/A,N/A,963,972,N/A,85,2
29,N/A,N/A,N/A,934,963,N/A,89,6
9,N/A,N/A,N/A,925,934,N/A,92,3
6,N/A,N/A,N/A,919,925,N/A,96,1
5,N/A,N/A,N/A,914,919,N/A,102,1
47,N/A,N/A,N/A,867,914,N/A,107,6
15,N/A,N/A,N/A,852,867,N/A,111,4
5,N/A,N/A,N/A,847,852,N/A,114,1
34,N/A,N/A,N/A,813,847,N/A,118,5
42,N/A,N/A,N/A,771,813,N/A,124,5
11,N/A,N/A,N/A,760,771,N/A,127,2
33,N/A,N/A,N/A,727,760,N/A,130,5
8,N/A,N/A,N/A,719,727,N/A,134,3
9,N/A,N/A,N/A,1697,1706,N/A,4,1
38,N/A,N/A,N/A,1659,1697,N/A,8,5
49,N/A,N/A,N/A,1610,1659,N/A,14,5
11,N/A,N/A,N/A,1599,1610,N/A,17,2
9,N/A,N/A,N/A,1590,1599,N/A,23,2
44,N/A,N/A,N/A,1546,1590,N/A,26,5
38,N/A,N/A,N/A,1508,1546,N/A,32,5
16,N/A,N/A,N/A,1492,1508,N/A,37,4
7,N/A,N/A,N/A,1485,1492,N/A,41,2
30,N/A,N/A,N/A,1455,1485,N/A,44,5
9,N/A,N/A,N/A,1446,1455,N/A,48,3
7,N/A,N/A,N/A,1439,1446,N/A,53,2
6,N/A,N/A,N/A,1433,1439,N/A,58,1
33,N/A,N/A,N/A,1400,1433,N/A,62,5
19,N/A,N/A,N/A,1381,1400,N/A,67,4
8,N/A,N/A,N/A,1373,1381,N/A,72,3
11,N/A,N/A,N/A,1362,1373,N/A,78,3
6,N/A,N/A,N/A,1356,1362,N/A,82,1
34,N/A,N/A,N/A,1322,1356,N/A,86,5
20,N/A,N/A,N/A,1302,1322,N/A,91,4
11,N/A,N/A,N/A,1291,1302,N/A,96,3
36,N/A,N/A,N/A,1255,1291,N/A,99,6
10,N/A,N/A,N/A,1245,1255,N/A,102,3
11,N/A,N/A,N/A,1234,1245,N/A,108,3
9,N/A,N/A,N/A,1225,1234,N/A,114,3
10,N/A,N/A,N/A,1215,1225,N/A,120,3
31,N/A,N/A,N/A,1184,1215,N/A,123,6
29,N/A,N/A,N/A,1155,1184,N/A,127,4
9,N/A,N/A,N/A,1146,1155,N/A,132,3
7,N/A,N/A,N/A,1139,1146,N/A,136,1
16,N/A,N/A,N/A,564,580,N/A,4,4
9,N/A,N/A,N/A,555,564,N/A,9,3
10,N/A,N/A,N/A,545,555,N/A,15,3
7,N/A,N/A,N/A,538,545,N/A,20,2
6,N/A,N/A,N/A,532,538,N/A,25,1
24,N/A,N/A,N/A,508,532,N/A,28,4
6,N/A,N/A,N/A,502,508,N/A,31,1
27,N/A,N/A,N/A,475,502,N/A,34,4
8,N/A,N/A,N/A,467,475,N/A,38,2
49,N/A,N/A,N/A,418,467,N/A,42,6
11,N/A,N/A,N/A,407,418,N/A,46,4
7,N/A,N/A,N/A,400,407,N/A,51,3
7,N/A,N/A,N/A,393,400,N/A,57,3
8,N/A,N/A,N/A,385,393,N/A,62,2
10,N/A,N/A,N/A,375,385,N/A,68,2
8,N/A,N/A,N/A,367,375,N/A,74,2
10,N/A,N/A,N/A,357,367,N/A,80,2
42,N/A,N/A,N/A,315,357,N/A,83,5
15,N/A,N/A,N/A,300,315,N/A,88,4
11,N/A,N/A,N/A,289,300,N/A,93,3
9,N/A,N/A,N/A,280,289,N/A,98,2
7,N/A,N/A,N/A,273,280,N/A,104,2
8,N/A,N/A,N/A,265,273,N/A,110,2
25,N/A,N/A,N/A,240,265,N/A,114,6
8,N/A,N/A,N/A,232,240,N/A,120,0
42,N/A,N/A,N/A,190,232,N/A,126,6
9,N/A,N/A,N/A,181,190,N/A,132,0
43,N/A,N/A,N/A,138,181,N/A,138,6
9,N/A,N/A,N/A,129,138,N/A,141,3
38,N/A,N/A,N/A,91,129,N/A,144,6
14,N/A,N/A,N/A,1720,1734,N/A,6,4
17,N/A,N/A,N/A,1703,1720,N/A,12,4
7,N/A,N/A,N/A,1696,1703,N/A,17,3
10,N/A,N/A,N/A,1686,1696,N/A,22,2
39,N/A,N/A,N/A,1647,1686,N/A,26,6
37,N/A,N/A,N/A,1610,1647,N/A,31,5
9,N/A,N/A,N/A,1601,1610,N/A,34,2
26,N/A,N/A,N/A,1575,1601,N/A,38,6
7,N/A,N/A,N/A,1568,1575,N/A,41,3
9,N/A,N/A,N/A,1559,1568,N/A,47,3
41,N/A,N/A,N/A,1518,1559,N/A,50,6
45,N/A,N/A,N/A,1473,1518,N/A,55,5
46,N/A,N/A,N/A,1427,1473,N/A,61,5
26,N/A,N/A,N/A,1401,1427,N/A,66,4
23,N/A,N/A,N/A,1378,1401,N/A,72,4
11,N/A,N/A,N/A,1367,1378,N/A,77,3
49,N/A,N/A,N/A,1318,1367,N/A,80,6
16,N/A,N/A,N/A,1302,1318,N/A,84,4
23,N/A,N/A,N/A,1279,1302,N/A,90,4
18,N/A,N/A,N/A,1261,1279,N/A,96,4
20,N/A,N/A,N/A,1241,1261,N/A,102,4
8,N/A,N/A,N/A,1233,1241,N/A,107,3
40,N/A,N/A,N/A,1193,1233,N/A,110,6
46,N/A,N/A,N/A,1147,1193,N/A,115,5
7,N/A,N/A,N/A,1140,1147,N/A,118,2
44,N/A,N/A,N/A,1096,1140,N/A,122,6
8,N/A,N/A,N/A,1088,1096,N/A,128,0
44,N/A,N/A,N/A,1044,1088,N/A,133,5
44,N/A,N/A,N/A,1000,1044,N/A,139,5
27,N/A,N/A,N/A,973,1000,N/A,144,4
26,N/A,N/A,N/A,609,635,N/A,3,5
10,N/A,N/A,N/A,599,609,N/A,6,2
26,N/A,N/A,N/A,573,599,N/A,9,5
9,N/A,N/A,N/A,564,573,N/A,13,3
42,N/A,N/A,N/A,522,564,N/A,16,6
25,N/A,N/A,N/A,497,522,N/A,21,5
29,N/A,N/A,N/A,468,497,N/A,26,4
9,N/A,N/A,N/A,459,468,N/A,31,3
7,N/A,N/A,N/A,452,459,N/A,35,1
40,N/A,N/A,N/A,412,452,N/A,40,6
8,N/A,N/A,N/A,404,412,N/A,43,3
7,N/A,N/A,N/A,397,404,N/A,49,3
26,N/A,N/A,N/A,371,397,N/A,52,6
8,N/A,N/A,N/A,363,371,N/A,58,0
21,N/A,N/A,N/A,342,363,N/A,62,4
7,N/A,N/A,N/A,335,342,N/A,66,2
48,N/A,N/A,N/A,287,335,N/A,69,5
11,N/A,N/A,N/A,276,287,N/A,72,2
32,N/A,N/A,N/A,244,276,N/A,76,6
9,N/A,N/A,N/A,235,244,N/A,79,3
8,N/A,N/A,N/A,227,235,N/A,84,2
9,N/A,N/A,N/A,218,227,N/A,90,2
8,N/A,N/A,N/A,210,218,N/A,95,1
44,N/A,N/A,N/A,166,210,N/A,100,6
8,N/A,N/A,N/A,158,166,N/A,103,3
10,N/A,N/A,N/A,148,158,N/A,109,3
9,N/A,N/A,N/A,139,148,N/A,115,3
7,N/A,N/A,N/A,132,139,N/A,119,1
9,N/A,N/A,N/A,123,132,N/A,125,1
6,N/A,N/A,N/A,117,123,N/A,131,1
26,N/A,N/A,N/A,1584,1610,N/A,5,6
11,N/A,N/A,N/A,1573,1584,N/A,8,3
38,N/A,N/A,N/A,1535,1573,N/A,11,6
8,N/A,N/A,N/A,1527,1535,N/A,14,3
8,N/A,N/A,N/A,1519,1527,N/A,18,1
7,N/A,N/A,N/A,1512,1519,N/A,24,1
6,N/A,N/A,N/A,1506,1512,N/A,30,1
36,N/A,N/A,N/A,1470,1506,N/A,35,6
22,N/A,N/A,N/A,1448,1470,N/A,39,4
14,N/A,N/A,N/A,1434,1448,N/A,45,4
10,N/A,N/A,N/A,1424,1434,N/A,49,2
10,N/A,N/A,N/A,1414,1424,N/A,55,2
48,N/A,N/A,N/A,1366,1414,N/A,58,5
8,N/A,N/A,N/A,1358,1366,N/A,62,3
11,N/A,N/A,N/A,1347,1358,N/A,67,2
6,N/A,N/A,N/A,1341,1347,N/A,72,1
10,N/A,N/A,N/A,1331,1341,N/A,75,4
26,N/A,N/A,N/A,1305,1331,N/A,81,4
10,N/A,N/A,N/A,1295,1305,N/A,85,2
38,N/A,N/A,N/A,1257,1295,N/A,89,6
19,N/A,N/A,N/A,1238,1257,N/A,93,4
10,N/A,N/A,N/A,1228,1238,N/A,98,3
10,N/A,N/A,N/A,1218,1228,N/A,104,3
43,N/A,N/A,N/A,1175,1218,N/A,107,6
7,N/A,N/A,N/A,1168,1175,N/A,110,3
5,N/A,N/A,N/A,1163,1168,N/A,114,1
19,N/A,N/A,N/A,1144,1163,N/A,117,4
8,N/A,N/A,N/A,1136,1144,N/A,120,1
43,N/A,N/A,N/A,1093,1136,N/A,124,5
41,N/A,N/A,N/A,1052,1093,N/A,130,5
40,N/A,N/A,N/A,554,594,N/A,4,6
11,N/A,N/A,N/A,543,554,N/A,7,3
7,N/A,N/A,N/A,536,543,N/A,13,3
11,N/A,N/A,N/A,525,536,N/A,19,3
7,N/A,N/A,N/A,518,525,N/A,25,3
8,N/A,N/A,N/A,510,518,N/A,29,1
27,N/A,N/A,N/A,483,510,N/A,32,4
9,N/A,N/A,N/A,474,483,N/A,37,3
48,N/A,N/A,N/A,426,474,N/A,40,6
19,N/A,N/A,N/A,407,426,N/A,44,4
24,N/A,N/A,N/A,383,407,N/A,50,4
21,N/A,N/A,N/A,362,383,N/A,56,4
10,N/A,N/A,N/A,352,362,N/A,60,2
38,N/A,N/A,N/A,314,352,N/A,64,6
34,N/A,N/A,N/A,280,314,N/A,69,5
46,N/A,N/A,N/A,234,280,N/A,75,5
10,N/A,N/A,N/A,224,234,N/A,78,2
25,N/A,N/A,N/A,199,224,N/A,81,5
7,N/A,N/A,N/A,192,199,N/A,84,2
48,N/A,N/A,N/A,144,192,N/A,87,5
11,N/A,N/A,N/A,133,144,N/A,91,3
5,N/A,N/A,N/A,128,133,N/A,95,1
7,N/A,N/A,N/A,121,128,N/A,101,1
6,N/A,N/A,N/A,115,121,N/A,107,1
26,N/A,N/A,N/A,89,115,N/A,112,6
11,N/A,N/A,N/A,78,89,N/A,116,4
9,N/A,N/A,N/A,69,78,N/A,121,3
10,N/A,N/A,N/A,59,69,N/A,127,3
28,N/A,N/A,N/A,31,59,N/A,130,6
