amount,category,date,name,newBalance,previousBalance,reference,timeDiff,dayOfWeek
23,N/A,N/A,N/A,969,992,N/A,115,4
23,N/A,N/A,N/A,946,969,N/A,120,3
14,N/A,N/A,N/A,932,946,N/A,125,2
35,N/A,N/A,N/A,897,932,N/A,128,5
31,N/A,N/A,N/A,866,897,N/A,133,4
22,N/A,N/A,N/A,700,722,N/A,5,3
41,N/A,N/A,N/A,659,700,N/A,8,6
7,N/A,N/A,N/A,652,659,N/A,14,0
23,N/A,N/A,N/A,629,652,N/A,18,4
15,N/A,N/A,N/A,614,629,N/A,23,3
21,N/A,N/A,N/A,593,614,N/A,29,3
17,N/A,N/A,N/A,576,593,N/A,35,3
14,N/A,N/A,N/A,562,576,N/A,40,2
43,N/A,N/A,N/A,519,562,N/A,44,6
23,N/A,N/A,N/A,496,519,N/A,47,3
23,N/A,N/A,N/A,473,496,N/A,53,3
14,N/A,N/A,N/A,459,473,N/A,58,2
11,N/A,N/A,N/A,448,459,N/A,64,2
42,N/A,N/A,N/A,406,448,N/A,68,6
20,N/A,N/A,N/A,386,406,N/A,71,3
18,N/A,N/A,N/A,368,386,N/A,77,3
11,N/A,N/A,N/A,357,368,N/A,81,1
22,N/A,N/A,N/A,335,357,N/A,84,4
11,N/A,N/A,N/A,324,335,N/A,88,2
12,N/A,N/A,N/A,312,324,N/A,93,1
36,N/A,N/A,N/A,276,312,N/A,97,5
33,N/A,N/A,N/A,243,276,N/A,103,5
22,N/A,N/A,N/A,221,243,N/A,108,4
26,N/A,N/A,N/A,195,221,N/A,114,4
18,N/A,N/A,N/A,177,195,N/A,119,3
43,N/A,N/A,N/A,134,177,N/A,122,6
7,N/A,N/A,N/A,127,134,N/A,128,0
35,N/A,N/A,N/A,92,127,N/A,133,5
14,N/A,N/A,N/A,78,92,N/A,136,2
41,N/A,N/A,N/A,37,78,N/A,140,6
18,N/A,N/A,N/A,1951,1969,N/A,3,3
16,N/A,N/A,N/A,1935,1951,N/A,9,3
12,N/A,N/A,N/A,1923,1935,N/A,14,2
35,N/A,N/A,N/A,1888,1923,N/A,17,5
13,N/A,N/A,N/A,1875,1888,N/A,20,2
12,N/A,N/A,N/A,1863,1875,N/A,25,1
10,N/A,N/A,N/A,1853,1863,N/A,31,1
34,N/A,N/A,N/A,1819,1853,N/A,35,5
17,N/A,N/A,N/A,1802,1819,N/A,38,2
43,N/A,N/A,N/A,1759,1802,N/A,42,6
19,N/A,N/A,N/A,1740,1759,N/A,45,3
13,N/A,N/A,N/A,1727,1740,N/A,50,2
43,N/A,N/A,N/A,1684,1727,N/A,54,6
9,N/A,N/A,N/A,1675,1684,N/A,60,0
39,N/A,N/A,N/A,1636,1675,N/A,65,5
15,N/A,N/A,N/A,1621,1636,N/A,68,2
34,N/A,N/A,N/A,1587,1621,N/A,71,5
37,N/A,N/A,N/A,1550,1587,N/A,77,5
14,N/A,N/A,N/A,1536,1550,N/A,80,2
42,N/A,N/A,N/A,1494,1536,N/A,84,6
32,N/A,N/A,N/A,1462,1494,N/A,88,4
16,N/A,N/A,N/A,1446,1462,N/A,92,2
16,N/A,N/A,N/A,1430,1446,N/A,98,2
13,N/A,N/A,N/A,1417,1430,N/A,103,1
44,N/A,N/A,N/A,1373,1417,N/A,108,6
22,N/A,N/A,N/A,1351,1373,N/A,111,3
18,N/A,N/A,N/A,1333,1351,N/A,117,3
10,N/A,N/A,N/A,1323,1333,N/A,121,1
7,N/A,N/A,N/A,1316,1323,N/A,127,1
12,N/A,N/A,N/A,1304,1316,N/A,133,1
14,N/A,N/A,N/A,460,474,N/A,3,2
9,N/A,N/A,N/A,451,460,N/A,8,1
9,N/A,N/A,N/A,442,451,N/A,14,1
32,N/A,N/A,N/A,410,442,N/A,17,4
11,N/A,N/A,N/A,399,410,N/A,20,1
23,N/A,N/A,N/A,376,399,N/A,23,4
14,N/A,N/A,N/A,362,376,N/A,28,3
8,N/A,N/A,N/A,354,362,N/A,32,1
12,N/A,N/A,N/A,342,354,N/A,38,1
36,N/A,N/A,N/A,306,342,N/A,42,5
30,N/A,N/A,N/A,276,306,N/A,47,4
27,N/A,N/A,N/A,249,276,N/A,53,4
30,N/A,N/A,N/A,219,249,N/A,59,4
11,N/A,N/A,N/A,208,219,N/A,63,2
11,N/A,N/A,N/A,197,208,N/A,69,2
36,N/A,N/A,N/A,161,197,N/A,72,5
12,N/A,N/A,N/A,149,161,N/A,75,2
11,N/A,N/A,N/A,138,149,N/A,81,2
10,N/A,N/A,N/A,128,138,N/A,87,2
8,N/A,N/A,N/A,120,128,N/A,92,1
9,N/A,N/A,N/A,111,120,N/A,98,1
14,N/A,N/A,N/A,97,111,N/A,104,1
14,N/A,N/A,N/A,83,97,N/A,110,1
34,N/A,N/A,N/A,49,83,N/A,114,5
17,N/A,N/A,N/A,32,49,N/A,117,2
11,N/A,N/A,N/A,21,32,N/A,122,1
33,N/A,N/A,N/A,-12,21,N/A,126,5
16,N/A,N/A,N/A,483,499,N/A,6,2
14,N/A,N/A,N/A,469,483,N/A,11,1
10,N/A,N/A,N/A,459,469,N/A,17,1
7,N/A,N/A,N/A,452,459,N/A,23,1
9,N/A,N/A,N/A,443,452,N/A,29,1
41,N/A,N/A,N/A,402,443,N/A,34,6
35,N/A,N/A,N/A,367,402,N/A,39,5
17,N/A,N/A,N/A,350,367,N/A,42,2
37,N/A,N/A,N/A,313,350,N/A,45,5
29,N/A,N/A,N/A,284,313,N/A,50,4
32,N/A,N/A,N/A,252,284,N/A,56,4
20,N/A,N/A,N/A,232,252,N/A,61,3
42,N/A,N/A,N/A,190,232,N/A,64,6
29,N/A,N/A,N/A,161,190,N/A,68,4
16,N/A,N/A,N/A,145,161,N/A,72,2
15,N/A,N/A,N/A,130,145,N/A,78,2
44,N/A,N/A,N/A,86,130,N/A,82,6
26,N/A,N/A,N/A,60,86,N/A,86,4
16,N/A,N/A,N/A,44,60,N/A,91,3
43,N/A,N/A,N/A,1,44,N/A,94,6
23,N/A,N/A,N/A,-22,1,N/A,97,3
37,N/A,N/A,N/A,1174,1211,N/A,4,5
26,N/A,N/A,N/A,1148,1174,N/A,9,4
31,N/A,N/A,N/A,1117,1148,N/A,15,4
17,N/A,N/A,N/A,1100,1117,N/A,20,3
11,N/A,N/A,N/A,1089,1100,N/A,25,2
11,N/A,N/A,N/A,1078,1089,N/A,31,2
12,N/A,N/A,N/A,1066,1078,N/A,37,2
43,N/A,N/A,N/A,1023,1066,N/A,41,6
29,N/A,N/A,N/A,994,1023,N/A,45,4
21,N/A,N/A,N/A,973,994,N/A,50,3
12,N/A,N/A,N/A,961,973,N/A,54,1
25,N/A,N/A,N/A,936,961,N/A,57,4
9,N/A,N/A,N/A,927,936,N/A,60,1
27,N/A,N/A,N/A,900,927,N/A,63,4
25,N/A,N/A,N/A,875,900,N/A,69,4
13,N/A,N/A,N/A,862,875,N/A,73,2
17,N/A,N/A,N/A,845,862,N/A,79,2
37,N/A,N/A,N/A,808,845,N/A,82,5
23,N/A,N/A,N/A,785,808,N/A,87,4
12,N/A,N/A,N/A,773,785,N/A,90,1
25,N/A,N/A,N/A,748,773,N/A,93,4
15,N/A,N/A,N/A,733,748,N/A,97,2
44,N/A,N/A,N/A,689,733,N/A,101,6
34,N/A,N/A,N/A,655,689,N/A,106,5
33,N/A,N/A,N/A,622,655,N/A,112,5
37,N/A,N/A,N/A,585,622,N/A,118,5
27,N/A,N/A,N/A,558,585,N/A,123,4
19,N/A,N/A,N/A,539,558,N/A,128,3
44,N/A,N/A,N/A,495,539,N/A,131,6
22,N/A,N/A,N/A,473,495,N/A,134,3
15,N/A,N/A,N/A,1413,1428,N/A,5,3
19,N/A,N/A,N/A,1394,1413,N/A,11,3
41,N/A,N/A,N/A,1353,1394,N/A,14,6
9,N/A,N/A,N/A,1344,1353,N/A,20,0
39,N/A,N/A,N/A,1305,1344,N/A,25,5
32,N/A,N/A,N/A,1273,1305,N/A,30,4
18,N/A,N/A,N/A,1255,1273,N/A,35,3
13,N/A,N/A,N/A,1242,1255,N/A,39,1
43,N/A,N/A,N/A,1199,1242,N/A,44,6
39,N/A,N/A,N/A,1160,1199,N/A,49,5
17,N/A,N/A,N/A,1143,1160,N/A,52,2
41,N/A,N/A,N/A,1102,1143,N/A,56,6
9,N/A,N/A,N/A,1093,1102,N/A,62,0
26,N/A,N/A,N/A,1067,1093,N/A,66,4
12,N/A,N/A,N/A,1055,1067,N/A,70,2
14,N/A,N/A,N/A,1041,1055,N/A,75,1
41,N/A,N/A,N/A,1000,1041,N/A,80,6
38,N/A,N/A,N/A,962,1000,N/A,85,5
39,N/A,N/A,N/A,923,962,N/A,91,5
16,N/A,N/A,N/A,907,923,N/A,94,2
35,N/A,N/A,N/A,872,907,N/A,97,5
38,N/A,N/A,N/A,834,872,N/A,103,5
23,N/A,N/A,N/A,811,834,N/A,107,3
13,N/A,N/A,N/A,798,811,N/A,112,2
13,N/A,N/A,N/A,785,798,N/A,118,2
43,N/A,N/A,N/A,742,785,N/A,122,6
22,N/A,N/A,N/A,720,742,N/A,126,4
14,N/A,N/A,N/A,706,720,N/A,130,2
42,N/A,N/A,N/A,664,706,N/A,134,6
22,N/A,N/A,N/A,642,664,N/A,137,3
23,N/A,N/A,N/A,384,407,N/A,6,3
10,N/A,N/A,N/A,374,384,N/A,11,2
12,N/A,N/A,N/A,362,374,N/A,16,1
42,N/A,N/A,N/A,320,362,N/A,21,6
23,N/A,N/A,N/A,297,320,N/A,25,4
26,N/A,N/A,N/A,271,297,N/A,31,4
13,N/A,N/A,N/A,258,271,N/A,35,2
12,N/A,N/A,N/A,246,258,N/A,41,2
38,N/A,N/A,N/A,208,246,N/A,44,5
13,N/A,N/A,N/A,195,208,N/A,47,2
10,N/A,N/A,N/A,185,195,N/A,52,1
30,N/A,N/A,N/A,155,185,N/A,55,4
9,N/A,N/A,N/A,146,155,N/A,58,1
38,N/A,N/A,N/A,108,146,N/A,62,5
19,N/A,N/A,N/A,89,108,N/A,66,3
10,N/A,N/A,N/A,79,89,N/A,71,2
39,N/A,N/A,N/A,40,79,N/A,74,5
15,N/A,N/A,N/A,25,40,N/A,78,3
21,N/A,N/A,N/A,4,25,N/A,84,3
10,N/A,N/A,N/A,-6,4,N/A,89,2
23,N/A,N/A,N/A,1150,1173,N/A,3,4
7,N/A,N/A,N/A,1143,1150,N/A,6,1
11,N/A,N/A,N/A,1132,1143,N/A,12,1
12,N/A,N/A,N/A,1120,1132,N/A,18,1
34,N/A,N/A,N/A,1086,1120,N/A,22,5
37,N/A,N/A,N/A,1049,1086,N/A,28,5
22,N/A,N/A,N/A,1027,1049,N/A,33,4
9,N/A,N/A,N/A,1018,1027,N/A,36,1
30,N/A,N/A,N/A,988,1018,N/A,39,4
19,N/A,N/A,N/A,969,988,N/A,44,3
14,N/A,N/A,N/A,955,969,N/A,50,3
18,N/A,N/A,N/A,937,955,N/A,56,3
41,N/A,N/A,N/A,896,937,N/A,59,6
39,N/A,N/A,N/A,857,896,N/A,64,5
25,N/A,N/A,N/A,832,857,N/A,69,4
10,N/A,N/A,N/A,822,832,N/A,73,2
15,N/A,N/A,N/A,807,822,N/A,79,2
11,N/A,N/A,N/A,796,807,N/A,85,2
37,N/A,N/A,N/A,759,796,N/A,88,5
10,N/A,N/A,N/A,749,759,N/A,91,2
35,N/A,N/A,N/A,714,749,N/A,94,5
19,N/A,N/A,N/A,695,714,N/A,98,3
15,N/A,N/A,N/A,680,695,N/A,104,3
19,N/A,N/A,N/A,661,680,N/A,110,3
23,N/A,N/A,N/A,638,661,N/A,116,3
42,N/A,N/A,N/A,596,638,N/A,119,6
36,N/A,N/A,N/A,560,596,N/A,124,5
19,N/A,N/A,N/A,541,560,N/A,128,3
41,N/A,N/A,N/A,500,541,N/A,131,6
17,N/A,N/A,N/A,483,500,N/A,134,3
7,N/A,N/A,N/A,437,444,N/A,4,1
14,N/A,N/A,N/A,423,437,N/A,10,1
12,N/A,N/A,N/A,411,423,N/A,16,1
41,N/A,N/A,N/A,370,411,N/A,21,6
14,N/A,N/A,N/A,356,370,N/A,24,3
14,N/A,N/A,N/A,342,356,N/A,29,2
35,N/A,N/A,N/A,307,342,N/A,32,5
13,N/A,N/A,N/A,294,307,N/A,35,2
11,N/A,N/A,N/A,283,294,N/A,41,2
42,N/A,N/A,N/A,241,283,N/A,45,6
33,N/A,N/A,N/A,208,241,N/A,50,5
15,N/A,N/A,N/A,193,208,N/A,54,3
11,N/A,N/A,N/A,182,193,N/A,58,1
29,N/A,N/A,N/A,153,182,N/A,61,4
22,N/A,N/A,N/A,131,153,N/A,66,3
8,N/A,N/A,N/A,123,131,N/A,70,1
28,N/A,N/A,N/A,95,123,N/A,73,4
29,N/A,N/A,N/A,66,95,N/A,79,4
17,N/A,N/A,N/A,49,66,N/A,83,2
9,N/A,N/A,N/A,40,49,N/A,88,1
26,N/A,N/A,N/A,14,40,N/A,91,4
12,N/A,N/A,N/A,2,14,N/A,95,2
9,N/A,N/A,N/A,-7,2,N/A,100,1
10,N/A,N/A,N/A,918,928,N/A,5,2
16,N/A,N/A,N/A,902,918,N/A,11,2
10,N/A,N/A,N/A,892,902,N/A,16,1
41,N/A,N/A,N/A,851,892,N/A,21,6
20,N/A,N/A,N/A,831,851,N/A,24,3
41,N/A,N/A,N/A,790,831,N/A,27,6
15,N/A,N/A,N/A,775,790,N/A,30,3
14,N/A,N/A,N/A,761,775,N/A,36,3
43,N/A,N/A,N/A,718,761,N/A,39,6
14,N/A,N/A,N/A,704,718,N/A,42,3
13,N/A,N/A,N/A,691,704,N/A,47,2
44,N/A,N/A,N/A,647,691,N/A,51,6
6,N/A,N/A,N/A,641,647,N/A,57,0
32,N/A,N/A,N/A,609,641,N/A,61,4
22,N/A,N/A,N/A,587,609,N/A,67,4
23,N/A,N/A,N/A,564,587,N/A,72,3
41,N/A,N/A,N/A,523,564,N/A,75,6
17,N/A,N/A,N/A,506,523,N/A,78,3
23,N/A,N/A,N/A,483,506,N/A,84,3
14,N/A,N/A,N/A,469,483,N/A,89,2
33,N/A,N/A,N/A,436,469,N/A,92,5
17,N/A,N/A,N/A,419,436,N/A,96,3
20,N/A,N/A,N/A,399,419,N/A,102,3
44,N/A,N/A,N/A,355,399,N/A,105,6
5,N/A,N/A,N/A,350,355,N/A,111,0
25,N/A,N/A,N/A,325,350,N/A,115,4
8,N/A,N/A,N/A,317,325,N/A,118,1
35,N/A,N/A,N/A,282,317,N/A,122,5
12,N/A,N/A,N/A,270,282,N/A,125,2
34,N/A,N/A,N/A,236,270,N/A,128,5
8,N/A,N/A,N/A,1455,1463,N/A,4,1
42,N/A,N/A,N/A,1413,1455,N/A,9,6
8,N/A,N/A,N/A,1405,1413,N/A,15,0
33,N/A,N/A,N/A,1372,1405,N/A,20,5
36,N/A,N/A,N/A,1336,1372,N/A,26,5
33,N/A,N/A,N/A,1303,1336,N/A,32,5
32,N/A,N/A,N/A,1271,1303,N/A,37,4
17,N/A,N/A,N/A,1254,1271,N/A,42,3
13,N/A,N/A,N/A,1241,1254,N/A,47,2
38,N/A,N/A,N/A,1203,1241,N/A,50,5
32,N/A,N/A,N/A,1171,1203,N/A,55,4
9,N/A,N/A,N/A,1162,1171,N/A,58,1
43,N/A,N/A,N/A,1119,1162,N/A,63,6
25,N/A,N/A,N/A,1094,1119,N/A,67,4
28,N/A,N/A,N/A,1066,1094,N/A,73,4
31,N/A,N/A,N/A,1035,1066,N/A,79,4
14,N/A,N/A,N/A,1021,1035,N/A,83,2
42,N/A,N/A,N/A,979,1021,N/A,87,6
37,N/A,N/A,N/A,942,979,N/A,92,5
12,N/A,N/A,N/A,930,942,N/A,95,2
42,N/A,N/A,N/A,888,930,N/A,99,6
9,N/A,N/A,N/A,879,888,N/A,105,0
14,N/A,N/A,N/A,865,879,N/A,108,3
15,N/A,N/A,N/A,850,865,N/A,113,2
14,N/A,N/A,N/A,836,850,N/A,119,2
11,N/A,N/A,N/A,825,836,N/A,124,1
26,N/A,N/A,N/A,799,825,N/A,127,4
13,N/A,N/A,N/A,786,799,N/A,130,1
38,N/A,N/A,N/A,748,786,N/A,134,5
32,N/A,N/A,N/A,716,748,N/A,139,4
42,N/A,N/A,N/A,1590,1632,N/A,4,6
5,N/A,N/A,N/A,1585,1590,N/A,10,0
41,N/A,N/A,N/A,1544,1585,N/A,16,6
28,N/A,N/A,N/A,1516,1544,N/A,20,4
24,N/A,N/A,N/A,1492,1516,N/A,26,4
20,N/A,N/A,N/A,1472,1492,N/A,31,3
11,N/A,N/A,N/A,1461,1472,N/A,36,2
8,N/A,N/A,N/A,1453,1461,N/A,41,1
12,N/A,N/A,N/A,1441,1453,N/A,47,1
30,N/A,N/A,N/A,1411,1441,N/A,50,4
21,N/A,N/A,N/A,1390,1411,N/A,55,3
44,N/A,N/A,N/A,1346,1390,N/A,58,6
32,N/A,N/A,N/A,1314,1346,N/A,63,5
14,N/A,N/A,N/A,1300,1314,N/A,66,2
15,N/A,N/A,N/A,1285,1300,N/A,72,2
44,N/A,N/A,N/A,1241,1285,N/A,76,6
8,N/A,N/A,N/A,1233,1241,N/A,82,0
30,N/A,N/A,N/A,1203,1233,N/A,86,4
14,N/A,N/A,N/A,1189,1203,N/A,90,2
32,N/A,N/A,N/A,1157,1189,N/A,93,5
16,N/A,N/A,N/A,1141,1157,N/A,96,2
7,N/A,N/A,N/A,1134,1141,N/A,101,1
41,N/A,N/A,N/A,1093,1134,N/A,106,6
9,N/A,N/A,N/A,1084,1093,N/A,112,0
29,N/A,N/A,N/A,1055,1084,N/A,116,4
25,N/A,N/A,N/A,1030,1055,N/A,122,4
23,N/A,N/A,N/A,1007,1030,N/A,127,3
44,N/A,N/A,N/A,963,1007,N/A,130,6
9,N/A,N/A,N/A,954,963,N/A,136,0
23,N/A,N/A,N/A,931,954,N/A,140,4
41,N/A,N/A,N/A,705,746,N/A,4,6
28,N/A,N/A,N/A,677,705,N/A,8,4
15,N/A,N/A,N/A,662,677,N/A,12,2
35,N/A,N/A,N/A,627,662,N/A,15,5
23,N/A,N/A,N/A,604,627,N/A,20,4
10,N/A,N/A,N/A,594,604,N/A,23,1
43,N/A,N/A,N/A,551,594,N/A,28,6
18,N/A,N/A,N/A,533,551,N/A,31,3
12,N/A,N/A,N/A,521,533,N/A,36,2
44,N/A,N/A,N/A,477,521,N/A,40,6
31,N/A,N/A,N/A,446,477,N/A,44,4
22,N/A,N/A,N/A,424,446,N/A,49,3
12,N/A,N/A,N/A,412,424,N/A,53,1
30,N/A,N/A,N/A,382,412,N/A,56,4
12,N/A,N/A,N/A,370,382,N/A,60,2
17,N/A,N/A,N/A,353,370,N/A,66,2
38,N/A,N/A,N/A,315,353,N/A,69,5
12,N/A,N/A,N/A,303,315,N/A,72,2
14,N/A,N/A,N/A,289,303,N/A,77,1
10,N/A,N/A,N/A,279,289,N/A,83,1
31,N/A,N/A,N/A,248,279,N/A,86,4
29,N/A,N/A,N/A,219,248,N/A,92,4
10,N/A,N/A,N/A,209,219,N/A,96,2
43,N/A,N/A,N/A,166,209,N/A,100,6
32,N/A,N/A,N/A,134,166,N/A,105,5
23,N/A,N/A,N/A,111,134,N/A,109,3
41,N/A,N/A,N/A,70,111,N/A,112,6
25,N/A,N/A,N/A,45,70,N/A,116,4
17,N/A,N/A,N/A,28,45,N/A,121,3
16,N/A,N/A,N/A,12,28,N/A,126,2
13,N/A,N/A,N/A,661,674,N/A,4,1
37,N/A,N/A,N/A,624,661,N/A,8,5
13,N/A,N/A,N/A,611,624,N/A,11,2
33,N/A,N/A,N/A,578,611,N/A,14,5
10,N/A,N/A,N/A,568,578,N/A,17,2
42,N/A,N/A,N/A,526,568,N/A,21,6
31,N/A,N/A,N/A,495,526,N/A,25,4
13,N/A,N/A,N/A,482,495,N/A,28,1
25,N/A,N/A,N/A,457,482,N/A,31,4
17,N/A,N/A,N/A,440,457,N/A,35,2
12,N/A,N/A,N/A,428,440,N/A,41,2
13,N/A,N/A,N/A,415,428,N/A,46,1
8,N/A,N/A,N/A,407,415,N/A,52,1
35,N/A,N/A,N/A,372,407,N/A,56,5
10,N/A,N/A,N/A,362,372,N/A,59,2
44,N/A,N/A,N/A,318,362,N/A,63,6
26,N/A,N/A,N/A,292,318,N/A,67,4
8,N/A,N/A,N/A,284,292,N/A,70,1
8,N/A,N/A,N/A,276,284,N/A,76,1
14,N/A,N/A,N/A,262,276,N/A,82,1
43,N/A,N/A,N/A,219,262,N/A,87,6
38,N/A,N/A,N/A,181,219,N/A,92,5
35,N/A,N/A,N/A,146,181,N/A,98,5
14,N/A,N/A,N/A,132,146,N/A,102,3
20,N/A,N/A,N/A,112,132,N/A,108,3
14,N/A,N/A,N/A,98,112,N/A,113,2
43,N/A,N/A,N/A,55,98,N/A,117,6
15,N/A,N/A,N/A,40,55,N/A,120,3
42,N/A,N/A,N/A,-2,40,N/A,123,6
11,N/A,N/A,N/A,1381,1392,N/A,5,1
29,N/A,N/A,N/A,1352,1381,N/A,8,4
9,N/A,N/A,N/A,1343,1352,N/A,11,1
11,N/A,N/A,N/A,1332,1343,N/A,17,1
33,N/A,N/A,N/A,1299,1332,N/A,21,5
15,N/A,N/A,N/A,1284,1299,N/A,24,2
41,N/A,N/A,N/A,1243,1284,N/A,28,6
30,N/A,N/A,N/A,1213,1243,N/A,32,4
32,N/A,N/A,N/A,1181,1213,N/A,38,4
13,N/A,N/A,N/A,1168,1181,N/A,42,2
16,N/A,N/A,N/A,1152,1168,N/A,48,2
44,N/A,N/A,N/A,1108,1152,N/A,52,6
21,N/A,N/A,N/A,1087,1108,N/A,55,3
18,N/A,N/A,N/A,1069,1087,N/A,61,3
17,N/A,N/A,N/A,1052,1069,N/A,66,2
33,N/A,N/A,N/A,1019,1052,N/A,69,5
29,N/A,N/A,N/A,990,1019,N/A,74,4
14,N/A,N/A,N/A,976,990,N/A,79,3
13,N/A,N/A,N/A,963,976,N/A,83,1
44,N/A,N/A,N/A,919,963,N/A,88,6
38,N/A,N/A,N/A,881,919,N/A,93,5
21,N/A,N/A,N/A,860,881,N/A,97,3
42,N/A,N/A,N/A,818,860,N/A,100,6
30,N/A,N/A,N/A,788,818,N/A,104,4
10,N/A,N/A,N/A,778,788,N/A,108,2
10,N/A,N/A,N/A,768,778,N/A,114,2
14,N/A,N/A,N/A,754,768,N/A,120,2
44,N/A,N/A,N/A,710,754,N/A,124,6
6,N/A,N/A,N/A,704,710,N/A,130,0
32,N/A,N/A,N/A,672,704,N/A,135,5
19,N/A,N/A,N/A,283,302,N/A,6,3
17,N/A,N/A,N/A,266,283,N/A,12,3
21,N/A,N/A,N/A,245,266,N/A,18,3
12,N/A,N/A,N/A,233,245,N/A,23,2
10,N/A,N/A,N/A,223,233,N/A,28,1
13,N/A,N/A,N/A,210,223,N/A,34,1
33,N/A,N/A,N/A,177,210,N/A,38,5
28,N/A,N/A,N/A,149,177,N/A,43,4
14,N/A,N/A,N/A,135,149,N/A,48,3
18,N/A,N/A,N/A,117,135,N/A,54,3
13,N/A,N/A,N/A,104,117,N/A,58,1
43,N/A,N/A,N/A,61,104,N/A,63,6
32,N/A,N/A,N/A,29,61,N/A,68,5
15,N/A,N/A,N/A,14,29,N/A,71,2
38,N/A,N/A,N/A,-24,14,N/A,74,5
44,N/A,N/A,N/A,1877,1921,N/A,4,6
19,N/A,N/A,N/A,1858,1877,N/A,7,3
44,N/A,N/A,N/A,1814,1858,N/A,10,6
6,N/A,N/A,N/A,1808,1814,N/A,16,0
39,N/A,N/A,N/A,1769,1808,N/A,21,5
35,N/A,N/A,N/A,1734,1769,N/A,27,5
26,N/A,N/A,N/A,1708,1734,N/A,32,4
29,N/A,N/A,N/A,1679,1708,N/A,38,4
13,N/A,N/A,N/A,1666,1679,N/A,42,2
8,N/A,N/A,N/A,1658,1666,N/A,47,1
42,N/A,N/A,N/A,1616,1658,N/A,52,6
38,N/A,N/A,N/A,1578,1616,N/A,57,5
14,N/A,N/A,N/A,1564,1578,N/A,60,2
13,N/A,N/A,N/A,1551,1564,N/A,65,1
14,N/A,N/A,N/A,1537,1551,N/A,71,1
44,N/A,N/A,N/A,1493,1537,N/A,76,6
8,N/A,N/A,N/A,1485,1493,N/A,82,0
31,N/A,N/A,N/A,1454,1485,N/A,86,4
21,N/A,N/A,N/A,1433,1454,N/A,91,3
9,N/A,N/A,N/A,1424,1433,N/A,95,1
38,N/A,N/A,N/A,1386,1424,N/A,99,5
21,N/A,N/A,N/A,1365,1386,N/A,103,3
15,N/A,N/A,N/A,1350,1365,N/A,109,3
9,N/A,N/A,N/A,1341,1350,N/A,113,1
13,N/A,N/A,N/A,1328,1341,N/A,119,1
37,N/A,N/A,N/A,1291,1328,N/A,123,5
11,N/A,N/A,N/A,1280,1291,N/A,126,2
11,N/A,N/A,N/A,1269,1280,N/A,132,2
15,N/A,N/A,N/A,1254,1269,N/A,138,2
33,N/A,N/A,N/A,1221,1254,N/A,141,5
14,N/A,N/A,N/A,1066,1080,N/A,5,1
32,N/A,N/A,N/A,1034,1066,N/A,8,4
12,N/A,N/A,N/A,1022,1034,N/A,12,2
11,N/A,N/A,N/A,1011,1022,N/A,17,1
44,N/A,N/A,N/A,967,1011,N/A,22,6
15,N/A,N/A,N/A,952,967,N/A,25,3
16,N/A,N/A,N/A,936,952,N/A,31,3
15,N/A,N/A,N/A,921,936,N/A,37,3
13,N/A,N/A,N/A,908,921,N/A,41,1
23,N/A,N/A,N/A,885,908,N/A,44,4
16,N/A,N/A,N/A,869,885,N/A,49,3
44,N/A,N/A,N/A,825,869,N/A,52,6
29,N/A,N/A,N/A,796,825,N/A,56,4
10,N/A,N/A,N/A,786,796,N/A,60,2
34,N/A,N/A,N/A,752,786,N/A,63,5
10,N/A,N/A,N/A,742,752,N/A,66,2
33,N/A,N/A,N/A,709,742,N/A,69,5
15,N/A,N/A,N/A,694,709,N/A,73,3
15,N/A,N/A,N/A,679,694,N/A,78,2
12,N/A,N/A,N/A,667,679,N/A,83,1
22,N/A,N/A,N/A,645,667,N/A,86,4
16,N/A,N/A,N/A,629,645,N/A,91,3
43,N/A,N/A,N/A,586,629,N/A,94,6
38,N/A,N/A,N/A,548,586,N/A,99,5
38,N/A,N/A,N/A,510,548,N/A,105,5
33,N/A,N/A,N/A,477,510,N/A,111,5
20,N/A,N/A,N/A,457,477,N/A,115,3
42,N/A,N/A,N/A,415,457,N/A,118,6
23,N/A,N/A,N/A,392,415,N/A,121,3
23,N/A,N/A,N/A,369,392,N/A,127,3
34,N/A,N/A,N/A,908,942,N/A,3,5
15,N/A,N/A,N/A,893,908,N/A,6,2
33,N/A,N/A,N/A,860,893,N/A,9,5
39,N/A,N/A,N/A,821,860,N/A,15,5
14,N/A,N/A,N/A,807,821,N/A,18,2
14,N/A,N/A,N/A,793,807,N/A,23,1
23,N/A,N/A,N/A,770,793,N/A,26,4
26,N/A,N/A,N/A,744,770,N/A,32,4
13,N/A,N/A,N/A,731,744,N/A,36,2
33,N/A,N/A,N/A,698,731,N/A,39,5
29,N/A,N/A,N/A,669,698,N/A,44,4
22,N/A,N/A,N/A,647,669,N/A,50,4
14,N/A,N/A,N/A,633,647,N/A,53,1
33,N/A,N/A,N/A,600,633,N/A,57,5
34,N/A,N/A,N/A,566,600,N/A,63,5
39,N/A,N/A,N/A,527,566,N/A,69,5
36,N/A,N/A,N/A,491,527,N/A,75,5
11,N/A,N/A,N/A,480,491,N/A,78,2
33,N/A,N/A,N/A,447,480,N/A,81,5
17,N/A,N/A,N/A,430,447,N/A,85,3
8,N/A,N/A,N/A,422,430,N/A,89,1
37,N/A,N/A,N/A,385,422,N/A,93,5
22,N/A,N/A,N/A,363,385,N/A,98,4
10,N/A,N/A,N/A,353,363,N/A,102,2
